    0.74217E-04    0.31824E+03
    0.10358E-03    0.43896E+03
    0.14456E-03    0.60540E+03
    0.20174E-03    0.83475E+03
    0.28155E-03    0.11505E+04
    0.39294E-03    0.15843E+04
    0.54839E-03    0.21785E+04
    0.76535E-03    0.29880E+04
    0.10681E-02    0.40819E+04
    0.14907E-02    0.55416E+04
    0.20804E-02    0.74527E+04
    0.29035E-02    0.98842E+04
    0.40521E-02    0.12849E+05
    0.41895E-02    0.13172E+05
    0.43315E-02    0.13500E+05
    0.44783E-02    0.13831E+05
    0.46301E-02    0.14167E+05
    0.47870E-02    0.14506E+05
    0.49493E-02    0.14848E+05
    0.51170E-02    0.15193E+05
    0.52905E-02    0.15540E+05
    0.54698E-02    0.15890E+05
    0.56552E-02    0.16241E+05
    0.58469E-02    0.16594E+05
    0.60450E-02    0.16948E+05
    0.62499E-02    0.17302E+05
    0.64618E-02    0.17657E+05
    0.66808E-02    0.18010E+05
    0.69072E-02    0.18362E+05
    0.71414E-02    0.18713E+05
    0.73834E-02    0.19060E+05
    0.76337E-02    0.19404E+05
    0.78924E-02    0.19745E+05
    0.81600E-02    0.20080E+05
    0.84365E-02    0.20409E+05
    0.87225E-02    0.20732E+05
    0.90181E-02    0.21047E+05
    0.93238E-02    0.21354E+05
    0.96398E-02    0.21651E+05
    0.99666E-02    0.21938E+05
    0.10304E-01    0.22212E+05
    0.10654E-01    0.22474E+05
    0.11015E-01    0.22721E+05
    0.11388E-01    0.22954E+05
    0.11774E-01    0.23169E+05
    0.12173E-01    0.23367E+05
    0.12586E-01    0.23545E+05
    0.13012E-01    0.23702E+05
    0.13453E-01    0.23837E+05
    0.13909E-01    0.23948E+05
    0.14381E-01    0.24034E+05
    0.14868E-01    0.24095E+05
    0.15372E-01    0.24126E+05
    0.15893E-01    0.24129E+05
    0.16432E-01    0.24100E+05
    0.16989E-01    0.24040E+05
    0.17565E-01    0.23946E+05
    0.18160E-01    0.23817E+05
    0.18776E-01    0.23652E+05
    0.19412E-01    0.23450E+05
    0.20070E-01    0.23211E+05
    0.20751E-01    0.22932E+05
    0.21454E-01    0.22615E+05
    0.22181E-01    0.22258E+05
    0.22933E-01    0.21862E+05
    0.23710E-01    0.21426E+05
    0.24514E-01    0.20951E+05
    0.25345E-01    0.20439E+05
    0.26204E-01    0.19889E+05
    0.27092E-01    0.19304E+05
    0.28010E-01    0.18685E+05
    0.28960E-01    0.18035E+05
    0.29941E-01    0.17356E+05
    0.30956E-01    0.16652E+05
    0.32005E-01    0.15926E+05
    0.33090E-01    0.15181E+05
    0.34212E-01    0.14422E+05
    0.35371E-01    0.13654E+05
    0.36570E-01    0.12881E+05
    0.37810E-01    0.12104E+05
    0.39091E-01    0.11327E+05
    0.40416E-01    0.10561E+05
    0.41786E-01    0.98104E+04
    0.43203E-01    0.90820E+04
    0.44667E-01    0.83798E+04
    0.46181E-01    0.77061E+04
    0.47746E-01    0.70637E+04
    0.49365E-01    0.64546E+04
    0.51038E-01    0.58810E+04
    0.52768E-01    0.53449E+04
    0.54557E-01    0.48480E+04
    0.56406E-01    0.43918E+04
    0.58318E-01    0.39772E+04
    0.61066E-01    0.34840E+04
    0.63815E-01    0.30712E+04
    0.66564E-01    0.27300E+04
    0.69313E-01    0.24429E+04
    0.72062E-01    0.21948E+04
    0.74810E-01    0.19732E+04
    0.77559E-01    0.17693E+04
    0.80308E-01    0.15779E+04
    0.83057E-01    0.13969E+04
    0.85805E-01    0.12275E+04
    0.88554E-01    0.10720E+04
    0.91303E-01    0.93341E+03
    0.94052E-01    0.81394E+03
    0.96801E-01    0.71433E+03
    0.99549E-01    0.63385E+03
    0.10230E+00    0.57054E+03
    0.10505E+00    0.52171E+03
    0.10780E+00    0.48438E+03
    0.11054E+00    0.45572E+03
    0.11329E+00    0.43326E+03
    0.11604E+00    0.41500E+03
    0.11879E+00    0.39939E+03
    0.12154E+00    0.38521E+03
    0.12429E+00    0.37140E+03
    0.12704E+00    0.35705E+03
    0.12979E+00    0.34143E+03
    0.13253E+00    0.32410E+03
    0.13528E+00    0.30504E+03
    0.13803E+00    0.28464E+03
    0.14078E+00    0.26357E+03
    0.14353E+00    0.24260E+03
    0.14628E+00    0.22239E+03
    0.14903E+00    0.20344E+03
    0.15178E+00    0.18605E+03
    0.15452E+00    0.17043E+03
    0.15727E+00    0.15672E+03
    0.16002E+00    0.14500E+03
    0.16277E+00    0.13527E+03
    0.16552E+00    0.12742E+03
    0.16827E+00    0.12126E+03
    0.17102E+00    0.11651E+03
    0.17377E+00    0.11285E+03
    0.17652E+00    0.10999E+03
    0.17926E+00    0.10766E+03
    0.18201E+00    0.10560E+03
    0.18476E+00    0.10362E+03
    0.18751E+00    0.10153E+03
    0.19026E+00    0.99170E+02
    0.19301E+00    0.96454E+02
    0.19576E+00    0.93340E+02
    0.19851E+00    0.89843E+02
    0.20125E+00    0.86022E+02
    0.20400E+00    0.81969E+02
    0.20675E+00    0.77789E+02
    0.20950E+00    0.73603E+02
    0.21225E+00    0.69525E+02
    0.21500E+00    0.65658E+02
    0.22360E+00    0.55643E+02
    0.23254E+00    0.49108E+02
    0.24184E+00    0.45577E+02
    0.25151E+00    0.43092E+02
    0.26157E+00    0.39834E+02
    0.27203E+00    0.35302E+02
    0.28291E+00    0.30555E+02
    0.29423E+00    0.26945E+02
    0.30600E+00    0.24727E+02
    0.31823E+00    0.23100E+02
    0.33096E+00    0.21130E+02
    0.34420E+00    0.18785E+02
    0.35796E+00    0.16743E+02
    0.37228E+00    0.15321E+02
    0.38717E+00    0.14158E+02
    0.40265E+00    0.12861E+02
    0.41876E+00    0.11563E+02
    0.43551E+00    0.10528E+02
    0.45293E+00    0.96691E+01
    0.47104E+00    0.88010E+01
    0.48988E+00    0.79801E+01
    0.50947E+00    0.72910E+01
    0.52985E+00    0.66618E+01
    0.55104E+00    0.60596E+01
    0.57308E+00    0.55269E+01
    0.59600E+00    0.50455E+01
    0.61983E+00    0.45963E+01
    0.64462E+00    0.41920E+01
    0.80504E+00    0.24790E+01
    0.10054E+01    0.14577E+01
    0.12556E+01    0.85122E+00
    0.15680E+01    0.49360E+00
    0.19582E+01    0.28433E+00
    0.24455E+01    0.16276E+00
