    0.74217E-04    0.31822E+03
    0.10358E-03    0.43894E+03
    0.14456E-03    0.60537E+03
    0.20174E-03    0.83472E+03
    0.28155E-03    0.11504E+04
    0.39294E-03    0.15843E+04
    0.54839E-03    0.21785E+04
    0.76535E-03    0.29881E+04
    0.10681E-02    0.40822E+04
    0.14907E-02    0.55428E+04
    0.20804E-02    0.74561E+04
    0.29035E-02    0.98933E+04
    0.40521E-02    0.12872E+05
    0.41895E-02    0.13198E+05
    0.43315E-02    0.13528E+05
    0.44783E-02    0.13862E+05
    0.46301E-02    0.14200E+05
    0.47870E-02    0.14542E+05
    0.49493E-02    0.14887E+05
    0.51170E-02    0.15236E+05
    0.52905E-02    0.15587E+05
    0.54698E-02    0.15941E+05
    0.56552E-02    0.16297E+05
    0.58469E-02    0.16655E+05
    0.60450E-02    0.17015E+05
    0.62499E-02    0.17375E+05
    0.64618E-02    0.17735E+05
    0.66808E-02    0.18096E+05
    0.69072E-02    0.18455E+05
    0.71414E-02    0.18813E+05
    0.73834E-02    0.19170E+05
    0.76337E-02    0.19524E+05
    0.78924E-02    0.19874E+05
    0.81600E-02    0.20220E+05
    0.84365E-02    0.20562E+05
    0.87225E-02    0.20897E+05
    0.90181E-02    0.21226E+05
    0.93238E-02    0.21548E+05
    0.96398E-02    0.21861E+05
    0.99666E-02    0.22165E+05
    0.10304E-01    0.22459E+05
    0.10654E-01    0.22741E+05
    0.11015E-01    0.23010E+05
    0.11388E-01    0.23265E+05
    0.11774E-01    0.23506E+05
    0.12173E-01    0.23731E+05
    0.12586E-01    0.23938E+05
    0.13012E-01    0.24127E+05
    0.13453E-01    0.24296E+05
    0.13909E-01    0.24444E+05
    0.14381E-01    0.24569E+05
    0.14868E-01    0.24671E+05
    0.15372E-01    0.24748E+05
    0.15893E-01    0.24799E+05
    0.16432E-01    0.24823E+05
    0.16989E-01    0.24819E+05
    0.17565E-01    0.24785E+05
    0.18160E-01    0.24721E+05
    0.18776E-01    0.24626E+05
    0.19412E-01    0.24498E+05
    0.20070E-01    0.24339E+05
    0.20751E-01    0.24146E+05
    0.21454E-01    0.23921E+05
    0.22181E-01    0.23663E+05
    0.22933E-01    0.23372E+05
    0.23710E-01    0.23049E+05
    0.24514E-01    0.22695E+05
    0.25345E-01    0.22310E+05
    0.26204E-01    0.21898E+05
    0.27092E-01    0.21458E+05
    0.28010E-01    0.20994E+05
    0.28960E-01    0.20509E+05
    0.29941E-01    0.20004E+05
    0.30956E-01    0.19483E+05
    0.32005E-01    0.18950E+05
    0.33090E-01    0.18409E+05
    0.34212E-01    0.17863E+05
    0.35371E-01    0.17317E+05
    0.36570E-01    0.16775E+05
    0.37810E-01    0.16237E+05
    0.39091E-01    0.15707E+05
    0.40416E-01    0.15195E+05
    0.41786E-01    0.14699E+05
    0.43203E-01    0.14232E+05
    0.44667E-01    0.13793E+05
    0.46181E-01    0.13382E+05
    0.47746E-01    0.12998E+05
    0.49365E-01    0.12642E+05
    0.51038E-01    0.12310E+05
    0.52768E-01    0.12000E+05
    0.54557E-01    0.11710E+05
    0.56406E-01    0.11437E+05
    0.58318E-01    0.11177E+05
    0.61066E-01    0.10851E+05
    0.63815E-01    0.10525E+05
    0.66564E-01    0.10196E+05
    0.69313E-01    0.98501E+04
    0.72062E-01    0.94816E+04
    0.74810E-01    0.90873E+04
    0.77559E-01    0.86711E+04
    0.80308E-01    0.82400E+04
    0.83057E-01    0.78036E+04
    0.85805E-01    0.73723E+04
    0.88554E-01    0.69559E+04
    0.91303E-01    0.65634E+04
    0.94052E-01    0.62012E+04
    0.96801E-01    0.58739E+04
    0.99549E-01    0.55836E+04
    0.10230E+00    0.53311E+04
    0.10505E+00    0.51149E+04
    0.10780E+00    0.49327E+04
    0.11054E+00    0.47802E+04
    0.11329E+00    0.46523E+04
    0.11604E+00    0.45432E+04
    0.11879E+00    0.44466E+04
    0.12154E+00    0.43563E+04
    0.12429E+00    0.42670E+04
    0.12704E+00    0.41741E+04
    0.12979E+00    0.40740E+04
    0.13253E+00    0.39644E+04
    0.13528E+00    0.38446E+04
    0.13803E+00    0.37156E+04
    0.14078E+00    0.35792E+04
    0.14353E+00    0.34387E+04
    0.14628E+00    0.32973E+04
    0.14903E+00    0.31578E+04
    0.15178E+00    0.30228E+04
    0.15452E+00    0.28945E+04
    0.15727E+00    0.27746E+04
    0.16002E+00    0.26648E+04
    0.16277E+00    0.25662E+04
    0.16552E+00    0.24793E+04
    0.16827E+00    0.24036E+04
    0.17102E+00    0.23381E+04
    0.17377E+00    0.22812E+04
    0.17652E+00    0.22311E+04
    0.17926E+00    0.21857E+04
    0.18201E+00    0.21434E+04
    0.18476E+00    0.21026E+04
    0.18751E+00    0.20618E+04
    0.19026E+00    0.20197E+04
    0.19301E+00    0.19754E+04
    0.19576E+00    0.19284E+04
    0.19851E+00    0.18783E+04
    0.20125E+00    0.18254E+04
    0.20400E+00    0.17702E+04
    0.20675E+00    0.17134E+04
    0.20950E+00    0.16559E+04
    0.21225E+00    0.15986E+04
    0.21500E+00    0.15425E+04
    0.21775E+00    0.14883E+04
    0.22646E+00    0.13361E+04
    0.23551E+00    0.12151E+04
    0.24493E+00    0.11202E+04
    0.25473E+00    0.10325E+04
    0.26492E+00    0.93651E+03
    0.27551E+00    0.82991E+03
    0.28653E+00    0.72496E+03
    0.29799E+00    0.63469E+03
    0.30991E+00    0.56010E+03
    0.32230E+00    0.49261E+03
    0.33519E+00    0.42451E+03
    0.34860E+00    0.35791E+03
    0.36254E+00    0.29981E+03
    0.37704E+00    0.25211E+03
    0.39212E+00    0.21102E+03
    0.40780E+00    0.17399E+03
    0.42411E+00    0.14263E+03
    0.44108E+00    0.11831E+03
    0.45872E+00    0.99399E+02
    0.47706E+00    0.84139E+02
    0.49614E+00    0.72374E+02
    0.51599E+00    0.63637E+02
    0.53662E+00    0.56556E+02
    0.55808E+00    0.50294E+02
    0.58040E+00    0.44519E+02
    0.60362E+00    0.38815E+02
    0.62776E+00    0.33213E+02
    0.65287E+00    0.28117E+02
    0.81533E+00    0.11835E+02
    0.10182E+01    0.49501E+01
    0.12716E+01    0.20955E+01
    0.15880E+01    0.90900E+00
    0.19832E+01    0.41197E+00
    0.24768E+01    0.19697E+00
    0.30931E+01    0.99390E-01
    0.38628E+01    0.52395E-01
    0.48241E+01    0.28426E-01
    0.60245E+01    0.15656E-01
