  0.478819E-01  0.120405E-01
  0.481467E-01  0.119411E-01
  0.484130E-01  0.118426E-01
  0.486809E-01  0.117448E-01
  0.489503E-01  0.116478E-01
  0.492213E-01  0.115516E-01
  0.494938E-01  0.114561E-01
  0.497679E-01  0.113615E-01
  0.500435E-01  0.112676E-01
  0.503207E-01  0.111744E-01
  0.505995E-01  0.110821E-01
  0.508799E-01  0.109904E-01
  0.511620E-01  0.108995E-01
  0.514456E-01  0.108094E-01
  0.517309E-01  0.107199E-01
  0.520178E-01  0.106312E-01
  0.523063E-01  0.105432E-01
  0.525965E-01  0.104560E-01
  0.528884E-01  0.103694E-01
  0.531820E-01  0.102835E-01
  0.534772E-01  0.101984E-01
  0.537742E-01  0.101139E-01
  0.540728E-01  0.100301E-01
  0.543732E-01  0.994698E-02
  0.546752E-01  0.986454E-02
  0.549791E-01  0.978277E-02
  0.552846E-01  0.970166E-02
  0.555919E-01  0.962121E-02
  0.559010E-01  0.954142E-02
  0.562119E-01  0.946227E-02
  0.565246E-01  0.938377E-02
  0.568390E-01  0.930590E-02
  0.571553E-01  0.922867E-02
  0.574734E-01  0.915206E-02
  0.577933E-01  0.907608E-02
  0.581150E-01  0.900071E-02
  0.584386E-01  0.892596E-02
  0.587641E-01  0.885182E-02
  0.590914E-01  0.877828E-02
  0.594207E-01  0.870534E-02
  0.597518E-01  0.863299E-02
  0.600848E-01  0.856124E-02
  0.604198E-01  0.849006E-02
  0.607566E-01  0.841947E-02
  0.610955E-01  0.834945E-02
  0.614362E-01  0.828001E-02
  0.617790E-01  0.821113E-02
  0.621237E-01  0.814281E-02
  0.624704E-01  0.807505E-02
  0.628190E-01  0.800784E-02
  0.631697E-01  0.794118E-02
  0.635225E-01  0.787507E-02
  0.638772E-01  0.780949E-02
  0.642340E-01  0.774445E-02
  0.645929E-01  0.767994E-02
  0.649538E-01  0.761596E-02
  0.653168E-01  0.755250E-02
  0.656819E-01  0.748956E-02
  0.660491E-01  0.742714E-02
  0.664185E-01  0.736522E-02
  0.667899E-01  0.730381E-02
  0.671635E-01  0.724291E-02
  0.675393E-01  0.718250E-02
  0.679172E-01  0.712259E-02
  0.682973E-01  0.706316E-02
  0.686796E-01  0.700423E-02
  0.690641E-01  0.694577E-02
  0.694509E-01  0.688780E-02
  0.698398E-01  0.683030E-02
  0.702311E-01  0.677327E-02
  0.706245E-01  0.671671E-02
  0.710203E-01  0.666062E-02
  0.714183E-01  0.660498E-02
  0.718186E-01  0.654980E-02
  0.722213E-01  0.649507E-02
  0.726263E-01  0.644079E-02
  0.730336E-01  0.638696E-02
  0.734433E-01  0.633357E-02
  0.738553E-01  0.628062E-02
  0.742697E-01  0.622810E-02
  0.746865E-01  0.617601E-02
  0.751058E-01  0.612435E-02
  0.755274E-01  0.607312E-02
  0.759515E-01  0.602231E-02
  0.763781E-01  0.597191E-02
  0.768071E-01  0.592193E-02
  0.772386E-01  0.587236E-02
  0.776726E-01  0.582320E-02
  0.781091E-01  0.577444E-02
  0.785482E-01  0.572609E-02
  0.789897E-01  0.567813E-02
  0.794339E-01  0.563057E-02
  0.798806E-01  0.558340E-02
  0.803299E-01  0.553662E-02
  0.807818E-01  0.549022E-02
  0.812363E-01  0.544420E-02
  0.816935E-01  0.539857E-02
  0.821533E-01  0.535331E-02
  0.826157E-01  0.530842E-02
  0.830809E-01  0.526391E-02
  0.835487E-01  0.521976E-02
  0.840193E-01  0.517598E-02
  0.844926E-01  0.513255E-02
  0.849686E-01  0.508949E-02
  0.854474E-01  0.504678E-02
  0.859290E-01  0.500442E-02
  0.864134E-01  0.496242E-02
  0.869005E-01  0.492076E-02
  0.873905E-01  0.487944E-02
  0.878834E-01  0.483847E-02
  0.883791E-01  0.479784E-02
  0.888777E-01  0.475754E-02
  0.893792E-01  0.471757E-02
  0.898836E-01  0.467794E-02
  0.903909E-01  0.463863E-02
  0.909011E-01  0.459965E-02
  0.914144E-01  0.456099E-02
  0.919306E-01  0.452265E-02
  0.924498E-01  0.448463E-02
  0.929720E-01  0.444692E-02
  0.934973E-01  0.440953E-02
  0.940256E-01  0.437244E-02
  0.945570E-01  0.433566E-02
  0.950915E-01  0.429919E-02
  0.956291E-01  0.426302E-02
  0.961698E-01  0.422715E-02
  0.967137E-01  0.419158E-02
  0.972607E-01  0.415630E-02
  0.978109E-01  0.412132E-02
  0.983643E-01  0.408662E-02
  0.989209E-01  0.405221E-02
  0.994808E-01  0.401809E-02
  0.100044E+00  0.398426E-02
  0.100610E+00  0.395070E-02
  0.101180E+00  0.391742E-02
  0.101753E+00  0.388442E-02
  0.102329E+00  0.385169E-02
  0.102909E+00  0.381924E-02
  0.103492E+00  0.378705E-02
  0.104079E+00  0.375513E-02
  0.104669E+00  0.372348E-02
  0.105262E+00  0.369209E-02
  0.105859E+00  0.366096E-02
  0.106459E+00  0.363010E-02
  0.107063E+00  0.359948E-02
  0.107670E+00  0.356913E-02
  0.108281E+00  0.353902E-02
  0.108895E+00  0.350917E-02
  0.109513E+00  0.347956E-02
  0.110135E+00  0.345021E-02
  0.110760E+00  0.342109E-02
  0.111389E+00  0.339222E-02
  0.112022E+00  0.336359E-02
  0.112658E+00  0.333520E-02
  0.113298E+00  0.330705E-02
  0.113942E+00  0.327913E-02
  0.114589E+00  0.325144E-02
  0.115240E+00  0.322398E-02
  0.115896E+00  0.319676E-02
  0.116554E+00  0.316976E-02
  0.117217E+00  0.314298E-02
  0.117884E+00  0.311643E-02
  0.118554E+00  0.309011E-02
  0.119229E+00  0.306400E-02
  0.119907E+00  0.303811E-02
  0.120589E+00  0.301243E-02
  0.121276E+00  0.298697E-02
  0.121966E+00  0.296173E-02
  0.122661E+00  0.293669E-02
  0.123359E+00  0.291187E-02
  0.124062E+00  0.288725E-02
  0.124768E+00  0.286284E-02
  0.125479E+00  0.283863E-02
  0.126194E+00  0.281462E-02
  0.126913E+00  0.279082E-02
  0.127637E+00  0.276722E-02
  0.128364E+00  0.274381E-02
  0.129096E+00  0.272060E-02
  0.129832E+00  0.269758E-02
  0.130573E+00  0.267476E-02
  0.131318E+00  0.265213E-02
  0.132067E+00  0.262969E-02
  0.132821E+00  0.260743E-02
  0.133579E+00  0.258537E-02
  0.134341E+00  0.256348E-02
  0.135108E+00  0.254179E-02
  0.135880E+00  0.252027E-02
  0.136656E+00  0.249894E-02
  0.137436E+00  0.247778E-02
  0.138222E+00  0.245680E-02
  0.139011E+00  0.243600E-02
  0.139806E+00  0.241537E-02
  0.140605E+00  0.239492E-02
  0.141409E+00  0.237464E-02
  0.142217E+00  0.235453E-02
  0.143031E+00  0.233458E-02
  0.143849E+00  0.231481E-02
  0.144672E+00  0.229520E-02
  0.145500E+00  0.227576E-02
  0.146332E+00  0.225648E-02
  0.147170E+00  0.223736E-02
  0.148012E+00  0.221841E-02
  0.148860E+00  0.219961E-02
  0.149712E+00  0.218097E-02
  0.150570E+00  0.216249E-02
  0.151432E+00  0.214417E-02
  0.152300E+00  0.212600E-02
  0.153173E+00  0.210798E-02
  0.154051E+00  0.209012E-02
  0.154934E+00  0.207240E-02
  0.155822E+00  0.205484E-02
  0.156716E+00  0.203742E-02
  0.157615E+00  0.202015E-02
  0.158519E+00  0.200303E-02
  0.159429E+00  0.198605E-02
  0.160344E+00  0.196921E-02
